日期,收盘,开盘,高,低,交易量,涨跌幅
1984-5-1,161.68,160.05,161.69,160.05,-,1.02%
1984-5-2,161.90,161.68,162.11,161.41,-,0.14%
1984-5-3,161.20,161.90,161.90,160.95,-,-0.43%
1984-5-4,159.11,161.20,161.20,158.93,-,-1.30%
1984-5-7,159.47,159.11,159.48,158.63,-,0.23%
1984-5-8,160.52,159.47,160.52,159.14,-,0.66%
1984-5-9,160.11,160.52,161.31,159.39,-,-0.26%
1984-5-10,160.00,160.11,160.45,159.61,-,-0.07%
1984-5-11,158.49,160.00,160.00,157.42,-,-0.94%
1984-5-14,157.50,158.49,158.49,157.20,-,-0.62%
1984-5-15,158.00,157.50,158.27,157.29,-,0.32%
1984-5-16,157.99,158.00,158.41,157.83,-,-0.01%
1984-5-17,156.57,157.99,157.99,156.15,-,-0.90%
1984-5-18,155.78,156.57,156.77,155.24,-,-0.50%
1984-5-21,154.73,155.78,156.11,154.63,-,-0.67%
1984-5-22,153.88,154.73,154.73,152.99,-,-0.55%
1984-5-23,153.15,153.88,154.02,153.10,-,-0.47%
1984-5-24,151.23,153.15,153.15,150.80,-,-1.25%
1984-5-25,151.62,151.23,152.02,150.85,-,0.26%
1984-5-29,150.29,151.62,151.86,149.95,-,-0.88%
1984-5-30,150.35,150.29,151.43,148.68,-,0.04%
1984-5-31,150.55,150.35,150.69,149.76,-,0.13%
1984-6-1,153.24,150.55,153.24,150.55,-,1.79%
1984-6-4,154.34,153.24,155.10,153.24,-,0.72%
1984-6-5,153.65,154.34,154.34,153.28,-,-0.45%
1984-6-6,155.01,153.65,155.03,153.38,-,0.89%
1984-6-7,154.92,155.01,155.11,154.36,-,-0.06%
1984-6-8,155.17,154.92,155.40,154.57,-,0.16%
1984-6-11,153.06,155.17,155.17,153.00,-,-1.36%
1984-6-12,152.19,153.06,153.07,151.61,-,-0.57%
1984-6-13,152.13,152.19,152.85,151.86,-,-0.04%
1984-6-14,150.39,152.12,152.14,150.31,-,-1.14%
1984-6-15,149.03,150.49,150.71,149.02,-,-0.90%
1984-6-18,151.73,149.03,151.92,148.53,-,1.81%
1984-6-19,152.61,151.73,153.00,151.73,-,0.58%
1984-6-20,154.84,151.89,154.84,150.96,-,1.46%
1984-6-21,154.51,154.84,155.64,154.05,-,-0.21%
1984-6-22,154.46,154.51,154.92,153.89,-,-0.03%
1984-6-25,153.97,154.46,154.67,153.86,-,-0.32%
1984-6-26,152.71,153.97,153.97,152.47,-,-0.82%
1984-6-27,151.64,152.71,152.88,151.30,-,-0.70%
1984-6-28,152.84,151.64,153.07,151.62,-,0.79%
1984-6-29,153.18,152.84,154.08,152.82,-,0.22%
1984-7-2,153.20,153.16,153.22,152.44,-,0.01%
1984-7-3,153.70,153.20,153.86,153.10,-,0.33%
1984-7-5,152.76,153.70,153.87,152.71,-,-0.61%
1984-7-6,152.24,152.76,152.76,151.63,-,-0.34%
1984-7-9,153.36,152.24,153.53,151.44,-,0.74%
1984-7-10,152.89,153.36,153.53,152.57,-,-0.31%
1984-7-11,150.56,152.89,152.89,150.55,-,-1.52%
1984-7-12,150.03,150.56,151.06,149.63,-,-0.35%
1984-7-13,150.88,150.03,151.16,150.03,-,0.57%
1984-7-16,151.60,150.88,151.60,150.01,-,0.48%
1984-7-17,152.38,151.60,152.60,151.26,-,0.51%
1984-7-18,151.40,152.38,152.38,151.11,-,-0.64%
1984-7-19,150.37,151.40,151.40,150.27,-,-0.68%
1984-7-20,149.55,150.37,150.58,149.07,-,-0.55%
1984-7-23,148.95,149.55,149.55,147.85,-,-0.40%
1984-7-24,147.82,148.95,149.28,147.78,-,-0.76%
1984-7-25,148.83,147.82,149.30,147.26,-,0.68%
1984-7-26,150.08,148.83,150.16,148.83,-,0.84%
1984-7-27,151.19,150.08,151.38,149.99,-,0.74%
1984-7-30,150.19,151.19,151.19,150.14,-,-0.66%
1984-7-31,150.66,150.19,150.77,149.65,-,0.31%
1984-8-1,154.08,150.66,154.08,150.66,-,2.27%
1984-8-2,157.99,154.08,157.99,154.08,-,2.54%
1984-8-3,162.35,160.28,162.56,158.00,-,2.76%
1984-8-6,162.60,162.35,165.27,162.09,-,0.15%
1984-8-7,162.72,162.60,163.58,160.81,-,0.07%
1984-8-8,161.75,162.71,163.87,161.75,-,-0.60%
1984-8-9,165.54,161.75,165.88,161.47,-,2.34%
1984-8-10,165.42,165.54,168.59,165.24,-,-0.07%
1984-8-13,165.43,164.84,165.49,163.98,-,0.01%
1984-8-14,164.42,165.43,166.09,164.28,-,-0.61%
1984-8-15,162.80,164.42,164.42,162.75,-,-0.99%
1984-8-16,163.77,162.80,164.42,162.75,-,0.60%
1984-8-17,164.14,164.30,164.61,163.78,-,0.23%
1984-8-20,164.94,164.14,164.94,163.76,-,0.49%
1984-8-21,167.83,164.94,168.22,164.93,-,1.75%
1984-8-22,167.06,167.83,168.80,166.92,-,-0.46%
1984-8-23,167.12,167.06,167.78,166.61,-,0.04%
1984-8-24,167.51,167.12,167.52,167.12,-,0.23%
1984-8-27,166.44,167.51,167.51,165.81,-,-0.64%
1984-8-28,167.40,166.44,167.43,166.21,-,0.58%
1984-8-29,167.09,167.40,168.21,167.03,-,-0.19%
1984-8-30,166.60,167.10,167.19,166.55,-,-0.29%
1984-8-31,166.68,166.60,166.68,165.78,-,0.05%
1984-9-4,164.88,166.68,166.68,164.73,-,-1.08%
1984-9-5,164.29,164.88,164.88,163.84,-,-0.36%
1984-9-6,165.65,164.29,165.95,164.29,-,0.83%
1984-9-7,164.37,165.65,166.31,164.22,-,-0.77%
1984-9-10,164.26,164.37,165.05,163.06,-,-0.07%
1984-9-11,164.45,165.22,166.17,164.28,-,0.12%
1984-9-12,164.68,164.45,164.81,164.14,-,0.14%
1984-9-13,167.94,164.68,167.94,164.68,-,1.98%
1984-9-14,168.78,167.94,169.65,167.94,-,0.50%
1984-9-17,168.87,168.78,169.37,167.99,-,0.05%
1984-9-18,167.65,168.87,168.87,167.64,-,-0.72%
1984-9-19,166.94,167.65,168.76,166.89,-,-0.42%
1984-9-20,167.47,166.94,167.47,166.70,-,0.32%
1984-9-21,165.67,167.47,168.67,165.66,-,-1.07%
1984-9-24,165.28,165.67,166.12,164.98,-,-0.24%
1984-9-25,165.62,165.28,165.97,164.45,-,0.21%
1984-9-26,166.28,165.62,167.20,165.61,-,0.40%
1984-9-27,166.96,166.75,167.18,166.33,-,0.41%
1984-9-28,166.10,166.96,166.96,165.77,-,-0.52%
1984-10-1,164.62,166.10,166.10,164.48,-,-0.89%
1984-10-2,163.59,164.62,165.24,163.55,-,-0.63%
1984-10-3,162.44,163.59,163.59,162.20,-,-0.70%
1984-10-4,162.92,162.44,163.22,162.44,-,0.30%
1984-10-5,162.68,162.92,163.32,162.51,-,-0.15%
1984-10-8,162.13,162.68,162.68,161.80,-,-0.34%
1984-10-9,161.67,162.13,162.84,161.62,-,-0.28%
1984-10-10,162.11,161.67,162.12,160.02,-,0.27%
1984-10-11,162.78,162.11,162.87,162.00,-,0.41%
1984-10-12,164.18,162.78,164.47,162.78,-,0.86%
1984-10-15,165.77,164.18,166.15,164.09,-,0.97%
1984-10-16,164.78,165.78,165.78,164.66,-,-0.60%
1984-10-17,164.14,164.78,165.04,163.71,-,-0.39%
1984-10-18,168.10,164.14,168.10,163.80,-,2.41%
1984-10-19,167.96,168.08,169.62,167.31,-,-0.08%
1984-10-22,167.36,167.96,168.36,167.26,-,-0.36%
1984-10-23,167.09,167.36,168.27,166.83,-,-0.16%
1984-10-24,167.20,167.09,167.54,166.82,-,0.07%
1984-10-25,166.31,167.20,167.62,166.17,-,-0.53%
1984-10-26,165.29,166.31,166.31,164.93,-,-0.61%
1984-10-29,164.78,165.29,165.29,164.67,-,-0.31%
1984-10-30,166.84,164.78,167.33,164.78,-,1.25%
1984-10-31,166.09,166.74,166.95,165.99,-,-0.45%
1984-11-1,167.49,166.09,167.83,166.09,-,0.84%
1984-11-2,167.42,167.49,167.95,167.24,-,-0.04%
1984-11-5,168.58,167.42,168.65,167.33,-,0.69%
1984-11-6,170.41,168.58,170.41,168.58,-,1.09%
1984-11-7,169.17,170.41,170.41,168.44,-,-0.73%
1984-11-8,168.68,169.19,169.27,168.27,-,-0.29%
1984-11-9,167.60,168.68,169.46,167.44,-,-0.64%
1984-11-12,167.36,167.65,167.65,166.67,-,-0.14%
1984-11-13,165.97,167.36,167.38,165.79,-,-0.83%
1984-11-14,165.99,165.97,166.43,165.39,-,0.01%
1984-11-15,165.89,165.99,166.49,165.61,-,-0.06%
1984-11-16,164.10,165.89,166.24,164.09,-,-1.08%
1984-11-19,163.09,164.10,164.34,163.03,-,-0.62%
1984-11-20,164.18,163.10,164.47,163.10,-,0.67%
1984-11-21,164.51,164.18,164.68,163.29,-,0.20%
1984-11-23,166.92,164.52,166.92,164.52,-,1.46%
1984-11-26,165.55,166.92,166.92,165.37,-,-0.82%
1984-11-27,166.29,165.55,166.85,165.07,-,0.45%
1984-11-28,165.02,166.29,166.90,164.97,-,-0.76%
1984-11-29,163.91,165.02,165.02,163.78,-,-0.67%
1984-11-30,163.58,163.91,163.91,162.99,-,-0.20%
1984-12-3,162.82,163.58,163.58,162.29,-,-0.46%
1984-12-4,163.38,162.82,163.91,162.82,-,0.34%
1984-12-5,162.10,163.38,163.40,161.93,-,-0.78%
1984-12-6,162.76,162.10,163.11,161.76,-,0.41%
1984-12-7,162.26,162.76,163.31,162.26,-,-0.31%
1984-12-10,162.83,162.26,163.32,161.54,-,0.35%
1984-12-11,163.07,162.83,163.18,162.56,-,0.15%
1984-12-12,162.63,163.07,163.18,162.55,-,-0.27%
1984-12-13,161.81,162.63,162.92,161.54,-,-0.50%
1984-12-14,162.69,161.81,163.53,161.63,-,0.54%
1984-12-17,163.61,162.69,163.63,162.44,-,0.57%
1984-12-18,168.11,163.61,168.11,163.61,-,2.75%
1984-12-19,167.16,168.11,169.03,166.84,-,-0.57%
1984-12-20,166.38,167.16,167.58,166.29,-,-0.47%
1984-12-21,165.51,166.34,166.38,164.62,-,-0.52%
1984-12-24,166.76,165.51,166.93,165.50,-,0.76%
1984-12-26,166.47,166.76,166.76,166.29,-,-0.17%
1984-12-27,165.75,166.47,166.50,165.62,-,-0.43%
1984-12-28,166.26,165.75,166.32,165.67,-,0.31%
1984-12-31,167.24,166.26,167.34,166.06,-,0.59%
1985-1-2,165.37,167.20,167.20,165.19,-,-1.12%
1985-1-3,164.57,165.37,166.11,164.38,-,-0.48%
1985-1-4,163.68,164.55,164.55,163.36,-,-0.54%
1985-1-7,164.24,163.68,164.71,163.68,-,0.34%
1985-1-8,163.99,164.24,164.59,163.91,-,-0.15%
1985-1-9,165.18,163.99,165.57,163.99,-,0.73%
1985-1-10,168.31,165.18,168.31,164.99,-,1.89%
1985-1-11,167.91,168.31,168.72,167.58,-,-0.24%
1985-1-14,170.51,167.91,170.55,167.58,-,1.55%
1985-1-15,170.81,170.51,171.82,170.40,-,0.18%
1985-1-16,171.19,170.81,171.94,170.41,-,0.22%
1985-1-17,170.73,171.19,171.34,170.22,-,-0.27%
1985-1-18,171.32,170.73,171.42,170.66,-,0.35%
1985-1-21,175.23,171.32,175.45,171.31,-,2.28%
1985-1-22,175.48,175.23,176.63,175.14,-,0.14%
1985-1-23,177.30,175.48,177.30,175.15,-,1.04%
1985-1-24,176.71,177.30,178.16,176.56,-,-0.33%
1985-1-25,177.35,176.71,177.75,176.54,-,0.36%
1985-1-28,177.40,177.35,178.19,176.56,-,0.03%
1985-1-29,179.18,177.40,179.19,176.58,-,1.00%
1985-1-30,179.39,179.18,180.27,179.05,-,0.12%
1985-1-31,179.63,179.39,179.83,178.56,-,0.13%
1985-2-1,178.63,179.63,179.63,178.44,-,-0.56%
1985-2-4,180.35,178.63,180.35,177.75,-,0.96%
1985-2-5,180.61,180.35,181.53,180.07,-,0.14%
1985-2-6,180.43,180.61,181.50,180.32,-,-0.10%
1985-2-7,181.82,180.43,181.96,180.43,-,0.77%
1985-2-8,182.19,181.82,182.39,181.67,-,0.20%
1985-2-11,180.51,182.19,182.19,180.11,-,-0.92%
1985-2-12,180.56,180.51,180.75,179.45,-,0.03%
1985-2-13,183.35,180.56,183.86,180.50,-,1.55%
1985-2-14,182.41,183.35,183.95,182.39,-,-0.51%
1985-2-15,181.60,182.41,182.65,181.23,-,-0.44%
1985-2-19,181.33,181.60,181.61,180.95,-,-0.15%
1985-2-20,181.18,181.33,182.10,180.64,-,-0.08%
1985-2-21,180.19,181.18,181.18,180.02,-,-0.55%
1985-2-22,179.36,180.19,180.41,179.23,-,-0.46%
1985-2-25,179.23,179.36,179.36,178.13,-,-0.07%
1985-2-26,181.17,179.23,181.58,179.16,-,1.08%
1985-2-27,180.71,181.17,181.87,180.50,-,-0.25%
1985-2-28,181.18,180.71,181.21,180.33,-,0.26%
1985-3-1,183.23,181.18,183.89,181.16,-,1.13%
1985-3-4,182.06,183.23,183.41,181.40,-,-0.64%
1985-3-5,182.23,182.06,182.65,181.42,-,0.09%
1985-3-6,180.65,182.23,182.25,180.59,-,-0.87%
1985-3-7,179.51,180.65,180.65,179.44,-,-0.63%
1985-3-8,179.10,179.51,179.97,179.07,-,-0.23%
1985-3-11,178.79,179.10,179.46,178.15,-,-0.17%
1985-3-12,179.66,178.79,180.14,178.70,-,0.49%
1985-3-13,178.19,179.66,179.96,178.02,-,-0.82%
1985-3-14,177.84,178.19,178.53,177.61,-,-0.20%
1985-3-15,176.53,177.84,178.41,176.53,-,-0.74%
1985-3-18,176.88,176.53,177.66,176.53,-,0.20%
1985-3-19,179.54,176.88,179.56,176.87,-,1.50%
1985-3-20,179.08,179.54,179.78,178.79,-,-0.26%
1985-3-21,179.35,179.08,180.22,178.89,-,0.15%
1985-3-22,179.04,179.35,179.92,178.86,-,-0.17%
1985-3-25,177.97,179.04,179.04,177.85,-,-0.60%
1985-3-26,178.43,177.97,178.86,177.88,-,0.26%
1985-3-27,179.54,178.43,179.80,178.43,-,0.62%
1985-3-28,179.54,179.54,180.60,179.43,-,0.00%
1985-3-29,180.66,179.54,180.66,179.54,-,0.62%
1985-4-1,181.27,180.66,181.27,180.43,-,0.34%
1985-4-2,180.53,181.27,181.86,180.28,-,-0.41%
1985-4-3,179.11,180.53,180.53,178.64,-,-0.79%
1985-4-4,179.03,179.11,179.13,178.29,-,-0.04%
1985-4-8,178.03,179.03,179.46,177.86,-,-0.56%
1985-4-9,178.21,178.03,178.67,177.97,-,0.10%
1985-4-10,179.42,178.21,179.90,178.21,-,0.68%
1985-4-11,180.19,179.42,180.91,179.42,-,0.43%
1985-4-12,180.54,180.19,180.55,180.06,-,0.19%
1985-4-15,180.92,180.54,181.15,180.45,-,0.21%
1985-4-16,181.20,180.92,181.78,180.19,-,0.15%
1985-4-17,181.68,181.20,181.91,181.14,-,0.26%
1985-4-18,180.84,181.68,182.56,180.75,-,-0.46%
1985-4-19,181.11,180.84,181.25,180.42,-,0.15%
1985-4-22,180.70,181.11,181.23,180.25,-,-0.23%
1985-4-23,181.88,180.70,181.97,180.34,-,0.65%
1985-4-24,182.26,181.88,182.27,181.74,-,0.21%
1985-4-25,183.43,182.26,183.43,182.12,-,0.64%
1985-4-26,182.18,183.43,183.61,182.11,-,-0.68%
1985-4-29,180.63,182.18,182.34,180.62,-,-0.85%
1985-4-30,179.83,180.63,180.63,178.86,-,-0.44%
1985-5-1,178.37,179.83,180.04,178.35,-,-0.81%
1985-5-2,179.01,178.37,179.01,178.37,-,0.36%
1985-5-3,180.08,179.01,180.30,179.01,-,0.60%
1985-5-6,179.99,180.08,180.56,179.82,-,-0.05%
1985-5-7,180.76,179.99,181.09,179.87,-,0.43%
1985-5-8,180.62,180.76,180.76,179.96,-,-0.08%
1985-5-9,181.92,180.62,181.97,180.62,-,0.72%
1985-5-10,184.28,181.92,184.74,181.92,-,1.30%
1985-5-13,184.61,184.28,184.61,184.19,-,0.18%
1985-5-14,183.87,184.61,185.17,183.65,-,-0.40%
1985-5-15,184.54,183.87,185.43,183.86,-,0.36%
1985-5-16,185.66,184.54,185.74,184.54,-,0.61%
1985-5-17,187.42,185.66,187.94,185.47,-,0.95%
1985-5-20,189.72,187.42,189.98,187.42,-,1.23%
1985-5-21,189.64,189.72,189.81,188.78,-,-0.04%
1985-5-22,188.56,189.64,189.64,187.71,-,-0.57%
1985-5-23,187.60,188.56,188.56,187.45,-,-0.51%
1985-5-24,188.29,187.60,188.29,187.29,-,0.37%
1985-5-28,187.86,188.29,188.94,187.38,-,-0.23%
1985-5-29,187.68,187.86,187.86,187.11,-,-0.10%
1985-5-30,187.75,187.68,188.04,187.09,-,0.04%
1985-5-31,189.55,187.75,189.59,187.45,-,0.96%
1985-6-3,189.32,189.55,190.36,188.93,-,-0.12%
1985-6-4,190.04,189.32,190.27,188.88,-,0.38%
1985-6-5,190.16,190.04,191.02,190.04,-,0.06%
1985-6-6,191.06,189.75,191.06,189.13,-,0.47%
1985-6-7,189.68,191.06,191.29,189.55,-,-0.72%
1985-6-10,189.51,189.68,189.68,188.82,-,-0.09%
1985-6-11,189.04,189.51,189.61,188.78,-,-0.25%
1985-6-12,187.61,189.04,189.04,187.59,-,-0.76%
1985-6-13,185.33,187.61,187.61,185.03,-,-1.22%
1985-6-14,187.10,185.33,187.10,185.33,-,0.96%
1985-6-17,186.53,187.10,187.10,185.98,-,-0.30%
1985-6-18,187.34,186.53,187.65,186.51,-,0.43%
1985-6-19,186.63,187.34,187.98,186.63,-,-0.38%
1985-6-20,186.73,186.63,186.74,185.97,-,0.05%
1985-6-21,189.61,186.73,189.66,186.43,-,1.54%
1985-6-24,189.15,188.77,189.61,187.84,-,-0.24%
1985-6-25,189.74,189.15,190.96,189.15,-,0.31%
1985-6-26,190.06,189.74,190.26,189.44,-,0.17%
1985-6-27,191.23,190.06,191.36,190.06,-,0.62%
1985-6-28,191.85,191.23,191.85,191.04,-,0.32%
1985-7-1,192.43,191.85,192.43,191.17,-,0.30%
1985-7-2,192.01,192.43,192.63,191.84,-,-0.22%
1985-7-3,191.45,192.01,192.08,191.37,-,-0.29%
1985-7-5,192.52,191.45,192.67,191.45,-,0.56%
1985-7-8,191.93,192.47,192.52,191.26,-,-0.31%
1985-7-9,191.05,191.93,191.93,190.81,-,-0.46%
1985-7-10,192.37,191.05,192.37,190.99,-,0.69%
1985-7-11,192.94,192.37,192.95,192.28,-,0.30%
1985-7-12,193.29,192.94,193.32,192.64,-,0.18%
1985-7-15,192.72,193.29,193.84,192.55,-,-0.29%
1985-7-16,194.72,192.72,194.72,192.72,-,1.04%
1985-7-17,195.65,194.86,196.07,194.72,-,0.48%
1985-7-18,194.38,195.65,195.65,194.34,-,-0.65%
1985-7-19,195.13,194.38,195.13,194.28,-,0.39%
1985-7-22,194.35,195.13,195.13,193.58,-,-0.40%
1985-7-23,192.55,194.35,194.98,192.28,-,-0.93%
1985-7-24,191.58,192.55,192.55,190.66,-,-0.50%
1985-7-25,192.06,191.58,192.23,191.17,-,0.25%
1985-7-26,192.40,192.06,192.78,191.58,-,0.18%
1985-7-29,189.60,192.40,192.42,189.53,-,-1.46%
1985-7-30,189.93,189.62,190.05,189.30,-,0.17%
1985-7-31,190.92,189.93,191.33,189.93,-,0.52%
1985-8-1,192.11,190.92,192.17,190.91,-,0.62%
1985-8-2,191.48,192.11,192.11,191.27,-,-0.33%
1985-8-5,190.62,191.48,191.48,189.95,-,-0.45%
1985-8-6,187.93,190.62,190.72,187.87,-,-1.41%
1985-8-7,187.68,187.93,187.93,187.39,-,-0.13%
1985-8-8,188.95,187.68,188.96,187.68,-,0.68%
1985-8-9,188.32,188.95,189.05,188.11,-,-0.33%
1985-8-12,187.63,188.32,188.32,187.43,-,-0.37%
1985-8-13,187.30,187.63,188.15,186.51,-,-0.18%
1985-8-14,187.41,187.30,187.87,187.30,-,0.06%
1985-8-15,187.26,187.41,187.74,186.62,-,-0.08%
1985-8-16,186.10,187.26,187.26,186.10,-,-0.62%
1985-8-19,186.38,186.10,186.82,186.10,-,0.15%
1985-8-20,188.08,186.38,188.27,186.38,-,0.91%
1985-8-21,189.16,188.08,189.16,188.08,-,0.57%
1985-8-22,187.36,189.11,189.23,187.20,-,-0.95%
1985-8-23,187.17,187.22,187.35,186.59,-,-0.10%
1985-8-26,187.31,187.17,187.44,186.46,-,0.07%
1985-8-27,188.10,187.31,188.10,187.31,-,0.42%
1985-8-28,188.83,188.10,188.83,187.90,-,0.39%
1985-8-29,188.93,188.73,188.94,188.38,-,0.05%
1985-8-30,188.63,188.93,189.13,188.00,-,-0.16%
1985-9-3,187.91,188.63,188.63,187.38,-,-0.38%
1985-9-4,187.37,187.91,187.92,186.97,-,-0.29%
1985-9-5,187.27,187.37,187.52,186.89,-,-0.05%
1985-9-6,188.24,187.27,188.43,187.27,-,0.52%
1985-9-9,188.25,188.24,188.80,187.90,-,0.01%
1985-9-10,186.90,188.25,188.26,186.50,-,-0.72%
1985-9-11,185.03,186.90,186.90,184.79,-,-1.00%
1985-9-12,183.69,185.03,185.21,183.49,-,-0.72%
1985-9-13,182.91,183.69,184.19,182.05,-,-0.42%
1985-9-16,182.88,182.91,182.91,182.45,-,-0.02%
1985-9-17,181.36,182.88,182.88,180.78,-,-0.83%
1985-9-18,181.71,181.36,181.83,180.81,-,0.19%
1985-9-19,183.39,181.71,183.40,181.71,-,0.92%
1985-9-20,182.05,183.39,183.99,182.04,-,-0.73%
1985-9-23,184.30,182.05,184.65,182.05,-,1.24%
1985-9-24,182.62,184.30,184.30,182.42,-,-0.91%
1985-9-25,180.66,182.62,182.62,180.62,-,-1.07%
1985-9-26,181.29,180.66,181.29,179.45,-,0.35%
1985-9-30,182.08,181.30,182.08,181.22,-,0.44%
1985-10-1,185.07,182.06,185.08,182.02,-,1.64%
1985-10-2,184.06,185.07,185.94,184.06,-,-0.55%
1985-10-3,184.36,184.06,185.17,183.59,-,0.16%
1985-10-4,183.22,184.36,184.36,182.65,-,-0.62%
1985-10-7,181.87,183.22,183.22,181.30,-,-0.74%
1985-10-8,181.87,181.87,182.30,181.16,-,0.00%
1985-10-9,182.52,181.87,183.27,181.87,-,0.36%
1985-10-10,182.78,182.52,182.79,182.05,-,0.14%
1985-10-11,184.28,182.78,184.28,182.61,-,0.82%
1985-10-14,186.37,184.31,186.37,184.28,-,1.13%
1985-10-15,186.08,186.37,187.16,185.66,-,-0.16%
1985-10-16,187.98,186.08,187.98,186.08,-,1.02%
1985-10-17,187.66,187.98,188.52,187.42,-,-0.17%
1985-10-18,187.04,187.66,188.11,186.89,-,-0.33%
1985-10-21,186.96,187.04,187.30,186.79,-,-0.04%
1985-10-22,188.04,186.96,188.56,186.96,-,0.58%
1985-10-23,189.09,188.04,189.09,188.04,-,0.56%
1985-10-24,188.50,189.09,189.45,188.41,-,-0.31%
1985-10-25,187.52,188.50,188.51,187.32,-,-0.52%
1985-10-28,187.76,187.52,187.76,186.93,-,0.13%
1985-10-29,189.23,187.76,189.78,187.76,-,0.78%
1985-10-30,190.07,189.23,190.09,189.14,-,0.44%
1985-10-31,189.82,190.07,190.15,189.35,-,-0.13%
1985-11-1,191.53,189.82,191.53,189.37,-,0.90%
1985-11-4,191.25,191.45,191.96,190.66,-,-0.15%
1985-11-5,192.37,191.25,192.43,190.99,-,0.59%
1985-11-6,192.76,192.37,193.01,191.83,-,0.20%
1985-11-7,192.62,192.78,192.96,192.16,-,-0.07%
1985-11-8,193.72,192.62,193.97,192.53,-,0.57%
1985-11-11,197.28,193.72,197.29,193.70,-,1.84%
1985-11-12,198.08,197.28,198.66,196.97,-,0.41%
1985-11-13,197.10,198.08,198.11,196.91,-,-0.49%
1985-11-14,199.06,197.10,199.19,196.88,-,0.99%
1985-11-15,198.11,199.06,199.58,197.90,-,-0.48%
1985-11-18,198.71,198.11,198.71,197.51,-,0.30%
1985-11-19,198.67,198.71,199.52,198.01,-,-0.02%
1985-11-20,198.99,198.67,199.20,198.52,-,0.16%
1985-11-21,201.41,198.99,201.43,198.99,-,1.22%
1985-11-22,201.52,201.41,202.01,201.05,-,0.05%
1985-11-25,200.35,201.52,201.52,200.08,-,-0.58%
1985-11-26,200.67,200.35,201.16,200.11,-,0.16%
1985-11-27,202.54,200.67,202.65,200.67,-,0.93%
1985-11-29,202.17,202.54,203.40,201.92,-,-0.18%
1985-12-2,200.46,202.17,202.19,200.20,-,-0.85%
1985-12-3,200.86,200.46,200.98,200.10,-,0.20%
1985-12-4,204.23,200.86,204.23,200.86,-,1.68%
1985-12-5,203.88,204.23,205.86,203.79,-,-0.17%
1985-12-6,202.99,203.88,203.88,202.45,-,-0.44%
1985-12-9,204.25,202.99,204.65,202.98,-,0.62%
1985-12-10,204.39,204.25,205.16,203.68,-,0.07%
1985-12-11,206.31,204.39,206.68,204.17,-,0.94%
1985-12-12,206.73,206.31,207.65,205.83,-,0.20%
1985-12-13,209.94,206.73,210.31,206.73,-,1.55%
1985-12-16,212.02,209.94,213.08,209.91,-,0.99%
1985-12-17,210.65,212.02,212.45,210.58,-,-0.65%
1985-12-18,209.81,210.65,211.23,209.24,-,-0.40%
1985-12-19,210.02,209.81,210.13,209.25,-,0.10%
1985-12-20,210.94,210.02,211.77,210.02,-,0.44%
1985-12-23,208.57,210.57,210.94,208.44,-,-1.12%
1985-12-24,207.14,208.57,208.57,206.44,-,-0.69%
1985-12-26,207.65,207.14,207.76,207.05,-,0.25%
1985-12-27,209.61,207.65,209.62,207.65,-,0.94%
1985-12-30,210.68,209.61,210.70,209.17,-,0.51%
1985-12-31,211.28,210.68,211.61,210.68,-,0.28%
1986-1-2,209.59,211.28,211.28,208.93,-,-0.80%
1986-1-3,210.88,209.59,210.88,209.51,-,0.62%
1986-1-6,210.65,210.88,210.98,209.93,-,-0.11%
1986-1-7,213.80,210.65,213.80,210.65,-,1.50%
1986-1-8,207.97,213.80,214.57,207.49,-,-2.73%
1986-1-9,206.11,207.97,207.97,204.51,-,-0.89%
1986-1-10,205.96,206.11,207.33,205.52,-,-0.07%
1986-1-13,206.72,205.96,206.83,205.52,-,0.37%
1986-1-14,206.64,206.72,207.37,206.06,-,-0.04%
1986-1-15,208.26,206.64,208.27,206.64,-,0.78%
1986-1-16,209.17,208.26,209.18,207.61,-,0.44%
1986-1-17,208.43,209.17,209.40,207.59,-,-0.35%
1986-1-20,207.53,208.43,208.43,206.62,-,-0.43%
1986-1-21,205.79,207.53,207.78,205.05,-,-0.84%
1986-1-22,203.49,205.79,206.03,203.41,-,-1.12%
1986-1-23,204.25,203.49,204.43,202.60,-,0.37%
1986-1-24,206.43,204.25,206.43,204.25,-,1.07%
1986-1-27,207.39,206.43,207.69,206.43,-,0.47%
1986-1-28,209.81,207.42,209.82,207.40,-,1.17%
1986-1-29,210.29,209.81,212.36,209.81,-,0.23%
1986-1-30,209.33,210.29,211.54,209.15,-,-0.46%
1986-1-31,211.78,209.33,212.42,209.19,-,1.17%
1986-2-3,213.96,211.78,214.18,211.60,-,1.03%
1986-2-4,212.79,213.96,214.57,210.82,-,-0.55%
1986-2-5,212.96,212.84,213.03,211.21,-,0.08%
1986-2-6,213.47,212.96,214.51,212.60,-,0.24%
1986-2-7,214.56,213.47,215.27,211.13,-,0.51%
1986-2-10,216.24,214.56,216.24,214.47,-,0.78%
1986-2-11,215.92,216.24,216.67,215.54,-,-0.15%
1986-2-12,215.97,215.92,216.28,215.13,-,0.02%
1986-2-13,217.40,215.97,217.41,215.38,-,0.66%
1986-2-14,219.76,217.40,219.76,217.22,-,1.09%
1986-2-18,222.45,219.76,222.45,219.26,-,1.22%
1986-2-19,219.76,222.45,222.96,219.73,-,-1.21%
1986-2-20,222.22,219.76,222.22,219.22,-,1.12%
1986-2-21,224.62,222.22,224.62,222.22,-,1.08%
